Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10
-0.8251651374852089,-0.34959628279329297,0.4328222886230021,0.08216038090301742,0.09730568261823391,0.341766068311255,1.0227492488144099,-0.27540888448489875,0.401744544304879,-0.2485025689922155
-0.641642900543748,-0.4064042237447263,0.4398375781941785,0.07463583320470957,0.14667071940303444,0.20164108806505499,0.8977687269224731,-0.22741132573720388,0.08309804520632268,-0.3175415412001246
-0.33171413121546683,-0.21095746959139813,0.4128055452560798,0.21343595517795688,-0.35285161501603224,-0.0019877167936458166,0.6136307161261928,0.23654622812241535,-1.4352008677225199,-0.3773257180750085
-0.41217995841326244,-0.31463604759562874,-0.04906296466960434,-0.04440095229586376,0.3044777698311983,-0.2634911496707288,-0.10874629829372655,-0.033630659098499806,-0.34875429808136676,0.9626021592409373
-0.7560559122719632,-0.4185435509082295,0.539356394164652,0.08444195098361015,0.02496282767902218,0.2862323184250931,1.2391988465133257,-0.2692535271901646,0.15379649503398365,-0.2689258319614283
-0.6581234202705131,-0.3656976895406115,0.5815378362737655,0.015734516155614987,0.016953302048344877,0.36802098995000315,1.2497047334352622,-0.3144682940710479,0.3204838935417434,-0.1981745391029188
-0.6266484383912817,-0.3830270373700743,0.6563550342506078,0.054855001892033815,-0.13099889014230287,0.45069260053133975,1.4188365640985923,-0.34518900399416885,0.4851804251404826,-0.36557020686096237
-0.7843444088810354,-0.3834546225634329,0.4114450074511832,0.05817690834551362,0.06746647548085136,0.1532324541483797,0.8609903260076963,-0.1935398068170798,0.09021833576612429,-0.2018505615530474
-0.5513073326720477,-0.3012512331100551,-0.23237788388639077,0.02126659349133325,0.8414171027493628,-0.29547321250929104,-0.38476910673553966,0.07794799503127108,-0.053561782216848985,-0.3453139050003163
-0.7353718875568219,-0.38436378405042204,0.3124583139831293,0.06513935806242654,0.1291983870541479,0.07196304135827301,0.6543642060825635,-0.18381579836158637,-0.03299110802255983,-0.11682047822649025
-0.5112293403383832,-0.3320588222748441,0.5554893574896518,0.2475977621651735,-0.13903728450504493,0.12264854064415198,0.7385260554722928,0.24168705717551434,-1.354442073618919,-0.38350591069340817
-0.5591008529402153,-0.3742261445073761,0.4805047588722977,0.13240801252350212,-0.12278176582135314,0.26677560823771795,0.8678583850722141,-0.1497551474570785,0.04727665707074889,-0.3156493061854337
-0.26669803639798323,-0.2561996982941157,-0.019654375782957652,-0.05498303602241632,0.13077334735260654,-0.20804864323381755,-0.1539326070954052,-0.0025410826177610616,-0.16322957710604122,0.5457646294301136
-0.2840305759801547,-0.29422894525827803,-0.006705422330987753,0.03781662451227229,-0.1478884465928322,-0.13967920072628404,0.18978798329686233,0.0345591786282085,-0.04923284411542195,-0.0602196305819166
-0.7421767586978858,-0.4067239248627227,0.532817965684472,0.07467627782637125,0.0033194037355627226,0.3372481784857469,1.2113218764342721,-0.3320830364166554,0.3676538598218258,-0.1187479711250493
-0.3422436301848434,-0.26803678885343885,-0.017923050816226943,0.08269153503409736,-0.18809557450514466,-0.07008884446117455,0.22780932707863494,0.04879746534141705,-0.05177691596222733,-0.035551075410221344
-0.42784319887551653,-0.23327468850076832,0.3865715883182156,0.23788386222331762,-0.18787721764729906,0.01943469046090664,0.683984160330032,0.19828284833336624,-1.4385675241194813,-0.33528508592291106
-0.7202703868922425,-0.3990884773947862,0.461734833764873,0.03894800463415208,0.23080765358245772,0.1994804382671474,0.9348548873483109,-0.20891711767179952,0.05583144743333332,-0.24313395123106193
-0.3188438221014534,-0.23223803306216345,-0.06157714899918225,0.040268698066240574,-0.07732174177029652,-0.09174809606340718,0.26943410488811587,-0.0063574377819341985,-0.07978802517433163,-0.019771780768116875
-0.5330879966447628,-0.25023469738959286,-0.1810721170033188,0.08040614227003876,-0.005764697143618447,-0.11450621938059767,0.38292554447905547,-0.06468921693460704,0.14963471920218738,0.039222593078247624
-0.32201948664800045,-0.19358942941965604,0.40947751764833085,0.20113425866831866,-0.3550674719283297,-0.007962793434732732,0.5871155711465007,0.25290815854665344,-1.479047310532663,-0.3685505675374297
-0.47264074799657085,-0.2022780837236648,-0.12052142633799832,0.06947992292128413,0.01286290092520533,-0.10095167610739075,0.14916474843949257,-0.05176852382459733,-0.6724483988845067,0.9842945100256909
-0.50454722643242,-0.24139629856445383,0.4321001509429055,0.17805686532542314,-0.28721397380101316,-0.045648791909833036,0.5688939228036837,0.25591220791192215,-1.3677555073828418,-0.4742712978035302
-0.5767909927003851,-0.3423594411417914,-0.17763134219066415,0.021484355155777148,0.9286208490326696,-0.27006777543026256,-0.29404994661516365,0.03994857927516229,-0.06409146951232876,-0.2266379936910552
-0.5995610358495996,-0.3861713800024201,0.025384759089709566,0.1011434556214416,0.25099650571602866,-0.03229637917743462,0.22092367582364733,-0.08031887321111651,-0.4231604354234169,0.6524103893647569
-0.3299499256477225,-0.283247049893497,0.03679212052324483,-0.08422924262095012,0.039044159161379106,-0.24769415931793062,-0.19230288877284524,0.044196308900603144,-0.24183039332749848,0.4258437733748521
-0.46536073119011345,-0.37996596132660115,-0.0537547604944195,-0.020867141518690395,0.4915515707048078,-0.26760008420337955,-0.3391260339798637,0.08110214554978788,0.08731956831311369,-0.2528865296902994
-0.5209025254689867,-0.34886042999173544,0.5593852713343672,0.25894608156925425,-0.13717242518187073,0.1310804216423843,0.7609135391267519,0.22406641824576862,-1.3504233141208395,-0.3511507425907192
-0.5603708177109559,-0.29487542682746337,-0.1832914722742898,0.029820502102776442,0.7152721464342825,-0.2053776828468355,-0.17098245788052266,0.01112181339677318,-0.05823721770203853,-0.15393888760685967
-0.810463231193256,-0.36448879355265174,0.3886665582201444,0.08703396135470348,0.14451461013450353,0.2513997883192512,0.8555962583798138,-0.21504836014118173,0.16999183536538587,-0.09274982055709713
-0.7372026341302038,-0.37372423731133547,0.3144466107851636,0.055220939732431,0.13145723228663742,0.071493091186378,0.6568361655811452,-0.18068395070660936,-0.02729775640359381,-0.12942764308420032
-0.4862984477099753,-0.24344634894855696,0.44253935232485164,0.24003618908716493,-0.3090012561783728,0.04681072703562162,0.5638229935778839,0.2659166081578857,-1.3891725168174318,-0.34829032234794755
-0.43060887879912746,-0.18942222417961377,-0.12942404426907347,-0.06471930271160163,0.15630923351712261,-0.28213705247133475,-0.08955655063823674,0.0014165924098131636,-0.4551877272390946,0.9162924411283098
-0.38169284074953463,-0.21021583086966478,-0.03412649590304411,-0.07332325233320364,0.04696545242428086,-0.24337290880958287,-0.11030003412610828,0.03489456358879725,-0.32007528180192335,0.42481807194934834
-0.8486591371989863,-0.418249184639737,0.38064914191804394,0.06333742989402026,0.3154826759170026,0.178100648564026,0.8899573999573887,-0.259932876345734,0.1444503977791718,-0.11889213975242331
-0.4421684250649847,-0.4015423825517013,0.5045832292175398,0.06998823332018111,-0.008488874773537696,0.17380748590379644,0.75662284368826,-0.14233168796273918,-0.05917188173795679,-0.193275151765745
-0.5333297754692659,-0.40551851070679856,0.5900181051585723,0.09589309946705611,-0.16775139801089492,0.3612585681586708,1.216661243900775,-0.30269333346310234,0.3006081556300107,-0.30479020771504045
-0.542853407374316,-0.25131963638924604,-0.2286315152010038,-0.016062986288418818,0.6961845251053254,-0.30544325869461053,-0.39126370659689036,0.09770996546233719,-0.01680506573503127,-0.40483939869546004
-0.6167447932613441,-0.3887644474352559,0.3925521266782433,0.05086028094472311,0.17710491102994685,0.15889396343276957,0.7118103467312202,-0.22235790680451586,0.11641708760466736,-0.07795558028431507
-0.5260452077387181,-0.2813161775236798,0.42951132067426095,0.20969076728070501,-0.10156088566483767,-0.001827172146830432,0.5986270534985322,0.21654678931060506,-1.3843017497486216,-0.34352541022525546
-0.6198542969686491,-0.36095011278519906,0.4357114394307816,0.04579477068086784,-0.00494440802915606,0.1841790612252932,0.8639427244094999,-0.196292411686346,0.1044492989521288,-0.3842078732825372
-0.7082327096099783,-0.3769125208376182,0.4569007589682442,0.01974060169969639,0.2115985736660494,0.24879794597733348,0.9115137074304556,-0.2679854249905595,0.2952960054961733,-0.12612841457252685
-0.5705679050901598,-0.4209863060240775,0.42321359425222765,0.09485434713282802,0.07636164635556876,0.15119929402210236,0.7137891869599543,-0.19271809238391976,0.049360910263913496,-0.08959849960724026
-0.4437273100768542,-0.3871384491673212,-0.10522892441868122,0.007295632317883823,0.7248588623128965,-0.312591744252556,-0.45061434372696274,0.10775022326891785,-0.031057972295397425,-0.23243975530338004
-0.7113314835988519,-0.348814969960136,0.5003440148392657,0.01419840288306238,0.0293737558123849,0.27531144594842977,1.0615822544461189,-0.24254928412514343,0.2634143751876029,-0.4118155482506151
-0.5112186106199518,-0.33177560604741874,0.5557733006081349,0.2471210736123948,-0.13921278329960657,0.12387694282272468,0.7364622248096763,0.2410577029227605,-1.3743559152749507,-0.3629407513732743
-0.3332948365273319,-0.2697231782426951,0.5269239701244564,0.19832866752512174,-0.3711505743004926,0.03295523158092234,0.7520010265019385,0.2472915395808764,-1.429445217089257,-0.48954971050076607
-0.6767469980123153,-0.39395865243965567,0.5320019000635694,0.05838439888333648,0.06347088268084006,0.33269795873724284,1.0785817074311692,-0.2993354891664342,0.4400786954388807,-0.2729589230104366
-0.6538090757749881,-0.39104473303772896,0.5113447030285263,0.10120713536032147,-0.2130480791650811,0.2714008915551339,1.165814724075933,-0.2597606688596881,0.19672099493381315,-0.39739258915519343
-0.42661493410075024,-0.3161868805707041,0.5873235819557826,0.22505644474667677,-0.29971247852355276,0.10795966203736412,0.6950958850841109,0.2660909999425486,-1.3214494644488801,-0.42636369892066056
-0.860814582711795,-0.40260647770531427,0.45244020987087485,0.08943204349685341,-0.04441162144567461,0.2490888542326776,1.155939566448232,-0.29291157372097204,0.23815950585063048,-0.17817802838735836
-0.7421874884163172,-0.4070071410901481,0.5325340225659889,0.07515296637914998,0.0034949025301243435,0.33601977630717417,1.2133857070968885,-0.33145368216390153,0.38756770147785763,-0.13931313044518315
-0.7199545506663209,-0.4151997483749465,0.4825371342974214,0.09644923857883254,0.03722696650355959,0.29579913579888517,1.197253757524207,-0.3230218907333653,0.25664640856582666,-0.3270413322122795
-0.6034362648195863,-0.35236061643021566,0.4481389376147621,0.09785567611261406,-0.02447284517402624,0.2761686299988529,0.8613437546822817,-0.18315616378540545,0.08872564113650495,-0.27083406268466453
-0.26822750199589535,-0.3456737661261504,0.10890394928021589,-0.08831456589194529,0.12932468304170636,-0.20236672684152965,-0.14420123118859646,-0.016170987369197986,-0.27144984301949565,0.9485474574320147
-0.48187817781126396,-0.30420254568557475,-0.11434077838811012,0.13096835125337417,-0.09550884152190112,-0.07290455962706027,0.3048081144858169,-0.009377644118016119,0.20429392575753688,0.07101823522205282
-0.6981552173727906,-0.3694624211879939,0.4786949386525076,0.0671314875022121,-0.11456365972319252,0.2795655111376961,1.1613639243486171,-0.29253233093526126,0.258083820655601,-0.3731425049745582
-0.5444078791289222,-0.30667987225217713,-0.07655500794969455,0.034363838559270825,0.11962159068216396,-0.15820727587962616,0.2066800583051597,-0.10564790350052541,-0.5556158844025681,0.9510786145867427
-0.4645202178376798,-0.3644130396574881,0.5725911966216408,0.20415275271743366,-0.09470645203706873,0.06102011520537982,0.725364154843561,0.21295997918753706,-1.342185890655068,-0.38842646262012454
-0.31590646252124793,-0.3381631017678501,0.05586397062142391,-0.08573295341875432,0.10696553788745196,-0.27029514110851144,-0.2331961050238474,0.028791486076925193,-0.38282323806554563,0.9320431665603292
-0.42477345780893705,-0.3265432110823653,0.5856192282722315,0.23449817452389357,-0.3021468225506039,0.10965801438783182,0.6905600949229127,0.26232979803481776,-1.347056657723878,-0.3931913747428166
-0.33006815998426753,-0.24867665019449794,-0.07634129848727016,0.06320271192009175,-0.06976102871072101,-0.07072721716902614,0.387202718360987,-0.01477549707294061,0.0478361828875305,0.003686037025786413
-0.4525544061294937,-0.28653805644845903,-0.04017390123895422,-0.055078485143951174,0.24152406446487656,-0.2776446049166167,-0.10367020817080382,0.0033323025485443507,-0.4988657470900355,0.9097956978662156
-0.5858385514746781,-0.34493695147593284,-0.07474035515423397,0.03907699131903702,0.422225887645243,-0.1083405316767517,0.23254789484084068,-0.15148758738627408,-0.32181794147368337,0.6405102789022077
-0.6635707317862541,-0.41460610366751355,0.5103528238768114,0.1113174835024862,-0.08046653285473733,0.336952023926509,1.1783633773336675,-0.34931853597655205,0.4347481409068788,-0.23428587973437967
-0.37819822982388845,-0.23612702680981207,-0.08428184385446004,0.03216947231385025,0.10110007678173075,-0.1518070610611417,0.07864893392946956,-0.034725835527862514,-0.5256577505139074,0.5795235183017015
-0.5129098255660341,-0.3700881826000309,-0.15387070312980117,0.0023487745004551427,0.8400538580691757,-0.2935308845417692,-0.43737672806803746,0.07652215097603907,0.060002410649619246,-0.35771252450767765
-0.566635503921879,-0.37754961613824917,0.5171892039837646,0.04685419540064173,-0.017540360587757677,0.27811700740543926,1.0500013727360267,-0.2688407758850044,0.14160497565023747,-0.15000170481470695
-0.60362566240176,-0.4028009742612676,-0.12200722927534523,0.020977712788364324,0.8470012387093012,-0.24975351308028013,-0.2630523762181711,0.03180928205179912,-0.0013911729408760105,-0.10852440068462092
-0.6967656574600336,-0.33015235932091674,0.5141919235883142,0.05729426709037051,0.01245516148912747,0.36437426019294905,1.0655829055427157,-0.2250224800637182,0.2932117523030087,-0.35217922115072026
-0.3241269138206038,-0.40773797689432,-0.044651608041063905,-0.03988048677883514,0.7192791503477103,-0.3299525628814,-0.6176861134040577,0.14679718168877537,0.09958990446944832,-0.3851471248153537
-0.7482430472753929,-0.38011082003014984,0.35462574758395266,0.07018419594073602,0.07973061430538879,0.1627992715221718,0.8190452370185777,-0.24730817036028044,0.1930682492979673,-0.25996606180389853
-0.9069914708829795,-0.3703846191164926,0.4217787422968905,0.045437977308748524,0.05633164322870348,0.25678352364334484,1.1539607262194977,-0.3225513881415682,0.3052156831913843,-0.16653510906443317
-0.8122832480482065,-0.3535660305861398,0.39093879814066185,0.07663885447192921,0.1465979565724314,0.25215824032592893,0.856004387215779,-0.21254586673895856,0.1557713453283201,-0.08479182609467337
-0.8462380268545454,-0.3836606508386697,0.46657206173840654,0.1320512191513828,-0.06150571456349367,0.3393800706557696,1.157876386882212,-0.2760141239123006,0.24804304131000443,-0.09797654196732965
-0.5051660327917145,-0.23548314005680468,-0.17452882946608783,0.1310371466276998,-0.029416838844152342,-0.030478581433375354,0.3554671315987965,-0.03706417775889778,0.12419895026951798,0.1328484004311414
-0.5204586157506947,-0.40977147472707076,0.5478506715577489,0.09084826158874663,-0.11828362526213576,0.27042233799477206,1.0519802129647606,-0.23920096146440825,0.07454879830948362,-0.16164462413763217
-0.44725403184505985,-0.25196517276196506,-0.14323072708297752,0.06561150043166619,0.0077042781533716185,-0.11558469012367396,0.22866427882242668,-0.05611448795036093,0.04865860848357043,0.06333971207025402
-0.5280005766982907,-0.2983735921246191,-0.06441145288419718,0.08690143254379576,0.10026865233185539,-0.06744610928463923,0.2061449192405582,-0.09188230134683102,-0.5514257005621602,1.0438872658644816
-0.4706431102100185,-0.287480712325815,-0.09929268578153909,0.10755764884674426,-0.10324505337603825,-0.09269703634286862,0.18497567035032925,-0.0015889390797635408,0.05675587603964291,0.06812557674828339
-0.5644677422256574,-0.37614584191611977,0.42818206700801126,0.0649071623306722,-0.05170220948979598,0.08470826130693719,0.7061844526993832,-0.09689652995710184,-0.1772795324712201,-0.2779195387434742
-0.4358897794174896,-0.21035044542622058,-0.10934304390017803,-0.00991800424739072,0.20614254480633418,-0.13737886300270988,0.10359336751639284,-0.07822508697047353,-0.4289756204000762,0.5903492815494717
-0.6967549277416022,-0.32986914309349136,0.5144758667067973,0.056817578537591784,0.012279662694565836,0.3656026623715218,1.0635190748800991,-0.22565183431647204,0.2732979106469769,-0.33161406183058645
-0.3899271854201556,-0.1847653131865589,0.4015879167708406,0.25831086569978196,-0.39305874292834475,0.0676026394714637,0.6516520599079655,0.2507845148356239,-1.4377449395693254,-0.3526571629033132
-0.6248176918178998,-0.3936665841091609,0.6543667374485735,0.06477342022202935,-0.13325773537479238,0.45116255070323474,1.4163646046000105,-0.3483208516491459,0.4794870735215166,-0.3529630420032523
-0.4524082120926578,-0.23515955136656638,-0.1255818486241597,-0.035401551634981175,0.3080998597438747,-0.2659034278101457,-0.05366671746264695,-0.029072967388290818,-0.45662513932886895,0.9623936138905885
-0.3784125239977388,-0.17832003598132876,0.3959876492425742,0.25640427607291805,-0.3973579462785701,0.06086911082369907,0.6247287860923082,0.2646439518576388,-1.4673708923424027,-0.3518400068281582
-0.5973074886643769,-0.4282697518218867,0.4722033994517141,0.10918816961559766,0.04836179875570745,0.19224806630392008,0.9042833573124055,-0.19401030940887687,0.041649061140566615,-0.3623567847008937
-0.5096130956089236,-0.5520337625258575,-0.03921256317989139,0.02300475141061854,1.048287176160089,-0.37676442417683453,-0.5444078644992029,0.10348734269927468,0.003027135524158732,-0.22234722945106924
